FECHACORTE;FECHAREGISTRO;CODIGO;NOMBRE;CATEGORIA;NIVEL;INSTITUCIÓN;GRUPO;SUB_GRUPO;MACROREGIONES;UBIGEO;REGION;PROVINCIA;DISTRITO;CIL_TOT_CILINDROS;CIL_TOT_PROPIOS;CIL_TOT_TERCEROS;CIL_VOL_POT_MT3;CIL_NU_CIL_LLEN_INI_DU24;CIL_NU_CIL_REABAST_DU24;CIL_VOL_DISP_M3_DU24;CIL_NU_CIL_CONSUM_CU24;CIL_VOL_M3_CU24;CIL_SAL_FIN_M3_CU24
20210406;6/04/2021 21:02;11129;MAX SALUD AVISAL S.A.;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;2;2;0;12;2;0;12;1;6;6
20210406;6/04/2021 07:24;12262;CLÃNICA SANTA ROSA;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200601;PIURA;SULLANA;SULLANA;14;0;14;106;5;0;34;0;0;34
20210406;6/04/2021 07:44;5576;HOSPITAL REGIONAL DE PUCALLPA;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Oriente;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;200;140;60;1600;3;196;1592;199;1592;0
20210406;6/04/2021 07:53;4074;HOSPITAL DE PAMPAS;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;90701;HUANCAVELICA;TAYACAJA;PAMPAS;65;0;65;626;9;0;90;0;0;90
20210406;6/04/2021 17:20;12219;CLINICA MONTESUR;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150140;LIMA;LIMA;SANTIAGO DE SURCO;11;11;0;810;11;0;810;0;80;730
20210406;6/04/2021 07:37;8271;CLINICA SAN JUAN BAUTISTA;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;45;0;45;450;5;0;50;3;30;20
20210406;6/04/2021 17:54;4440;HOSPITAL REFERENCIAL FERREÃ‘AFE;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;140201;LAMBAYEQUE;FERREÃ‘AFE;FERREÃ‘AFE;17;17;0;168;3;4;70;4;40;30
20210406;6/04/2021 18:53;11214;HOSPITAL I SANTA MARGARITA;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;30201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;50;10;40;500;16;26;420;16;160;260
20210406;6/04/2021 08:23;9040;HOSPITAL I - LA ESPERANZA;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;16;8;8;160;14;2;160;3;30;130
20210406;6/04/2021 07:55;5332;HOSPITAL DE APOYO CESAR VALLEJO MENDOZA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;131001;LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;50;50;0;500;5;0;50;0;0;50
20210406;5/04/2021 07:57;10299;CENTRO DE ATENCION PRIMARIA II SAN IGNACIO;I-2;Nivel 1;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;60901;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;40;20;20;280;56;12;470;4;30;440
20210406;6/04/2021 08:03;1866;CLAS CORRALES;I-4;Nivel 1;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;240102;TUMBES;TUMBES;CORRALES;12;12;0;120;0;0;0;0;0;0
20210406;6/04/2021 09:06;6219;HOSPITAL SAN JOSE;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;;70103;CALLAO;CALLAO;CARMEN DE LA LEGUA-REYNOSO;81;81;0;810;12;0;120;12;120;0
20210406;6/04/2021 05:24;9747;HOSPITAL II PASCO;II-2;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Centro;190109;PASCO;PASCO;SIMON BOLIVAR;126;26;100;1260;22;9;310;5;50;260
20210406;6/04/2021 08:01;10267;HOSPITAL I ESSALUD-SULLANA;I-4;Nivel 1;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;200601;PIURA;SULLANA;SULLANA;62;30;32;438;26;0;182;12;102;80
20210406;6/04/2021 06:27;7874;CLINICA FEIJOO EIRL;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;240101;TUMBES;TUMBES;TUMBES;2;2;0;14;2;0;14;0;0;14
20210406;6/04/2021 07:29;7636;HOSPITAL DE SUPE LAURA ESTHER RODRIGUEZ DULANTO;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;150204;LIMA;BARRANCA;SUPE;40;40;0;368;0;8;48;7;42;6
20210406;6/04/2021 07:26;11775;HOSPITAL II DE HUAMANGA;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;50110;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;684;580;104;6840;103;0;1030;103;1030;0
20210406;6/04/2021 08:00;9483;OCULASER SAC;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150101;LIMA;LIMA;LIMA;1;1;0;8;1;0;8;0;0;8
20210406;6/04/2021 07:22;13910;RENE TOCHE GROPPO;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;110201;ICA;CHINCHA;CHINCHA ALTA;60;46;14;476;28;2;240;4;36;204
20210406;5/04/2021 10:51;2469;SAN JUAN DE KIMBIRI-VRAEM;II-E;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;80907;CUSCO;LA CONVENCION;KIMBIRI;58;52;6;540;36;10;354;13;130;224
20210406;6/04/2021 08:23;1231;HOSPITAL REGIONAL HONORIO DELGADO ESPINOZA;III-1;Nivel 3;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;40101;AREQUIPA;AREQUIPA;AREQUIPA;175;150;25;1720;0;16;160;16;160;0
20210406;6/04/2021 07:59;5375;HOSPITAL PROVINCIAL DE TAYABAMBA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;130801;LA LIBERTAD;PATAZ;TAYABAMBA;51;51;0;426;5;10;150;15;150;0
20210406;6/04/2021 06:37;17883;HOSPITAL DE REHABILITACION DEL CALLAO;II-E;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;;70102;CALLAO;CALLAO;BELLAVISTA;16;16;0;160;5;0;50;0;0;50
20210406;6/04/2021 08:11;2300;SAN JERONIMO;I-4;Nivel 1;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;80104;CUSCO;CUSCO;SAN JERONIMO;6;6;0;30;6;1;28;1;6;22
20210406;6/04/2021 07:00;9068;HOSPITAL I HEROES DEL CENEPA;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;10201;AMAZONAS;BAGUA;BAGUA;50;18;32;470;4;0;34;0;0;34
20210406;6/04/2021 05:30;9089;ONCOGYN CLINICA INTEGRAL;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150113;LIMA;LIMA;JESUS MARIA;2;2;0;12;1;0;6;0;0;6
20210406;6/04/2021 07:38;8024;CLINICA CAYETANO HEREDIA;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Centro;120114;JUNIN;HUANCAYO;EL TAMBO;10;0;10;100;7;3;100;3;30;70
20210406;6/04/2021 07:14;9066;HOSPITAL HIGOS URCO;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;10101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;195;141;54;1944;77;42;1184;22;220;964
20210406;6/04/2021 07:22;16830;CLINICA CAMINO REAL;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;18;18;0;180;8;6;140;0;0;140
20210406;6/04/2021 07:26;11396;ADMINISTRADORA CLINICA TRESA;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200701;PIURA;TALARA;PARIÃ‘AS;20;0;20;200;6;0;60;6;60;0
20210406;6/04/2021 08:12;5226;HOSPITAL DISTRITAL JERUSALEN;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;35;25;10;350;1;16;170;4;40;130
20210406;6/04/2021 08:02;11213;SEGURO SOCIAL DE SALUD - ESSALUD;II-2;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;30101;APURIMAC;ABANCAY;ABANCAY;493;423;70;4930;153;0;1530;33;330;1200
20210406;6/04/2021 07:32;2698;SANTA ROSA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Oriente;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;308;288;20;2364;16;32;354;30;230;124
20210406;6/04/2021 07:33;14718;HOSPITAL GERIATRICO PNP SAN JOSE;II-E;Nivel 2;SANIDAD DE LA POLICIA NACIONAL DEL PERU;PÚBLICOS;SANIDAD;;150136;LIMA;LIMA;SAN MIGUEL;45;45;0;384;26;12;286;31;244;42
20210406;6/04/2021 07:06;2171;E.S. FRÃAS;I-3;Nivel 1;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;200202;PIURA;AYABACA;FRIAS;21;16;5;162;15;0;126;3;18;108
20210406;6/04/2021 19:08;11794;HOSPITAL REGIONAL PNP AREQUIPA;II-1;Nivel 2;SANIDAD DE LA POLICIA NACIONAL DEL PERU;PÚBLICOS;SANIDAD;Zona Sur;40103;AREQUIPA;AREQUIPA;CAYMA;73;45;28;694;24;0;216;7;66;150
20210406;2/04/2021 11:47;16121;CENTRO MEDICO AVENDAÃ‘O S.A.C.;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150122;LIMA;LIMA;MIRAFLORES;8;0;8;80;4;4;80;4;40;40
20210406;6/04/2021 07:55;12572;CLINICA PAULISTA DEL PERU S.A.C (CLINICA PAULISTA DEL PERU);II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150140;LIMA;LIMA;SANTIAGO DE SURCO;2;2;0;20;2;0;20;1;10;10
20210406;6/04/2021 09:17;12995;SAN JUAN PABLO II;II-E;Nivel 2;OTRO;PÚBLICOS;OTRO;Zona Sur;80106;CUSCO;CUSCO;SANTIAGO;1;1;0;10;1;0;10;0;0;10
20210406;6/04/2021 08:16;12118;CLÃNICA MONTE HOREB S.A.;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Oriente;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;13;0;13;130;11;0;110;0;0;110
20210406;6/04/2021 08:41;646;PEDRO SANCHEZ MEZA;I-4;Nivel 1;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;120901;JUNIN;CHUPACA;CHUPACA;158;158;0;1081;74;0;496;1;16;480
20210406;6/04/2021 08:02;11763;HOSPITAL I MIGUEL CRUZADO VERA - PAITA;I-4;Nivel 1;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;200501;PIURA;PAITA;PAITA;63;15;48;490;17;38;472;29;258;214
20210406;6/04/2021 10:06;10063;ESSALUD SICUANI;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;80601;CUSCO;CANCHIS;SICUANI;60;26;34;600;33;10;430;8;80;350
20210406;6/04/2021 09:02;13042;CLÃNICA LOS COCOS;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200101;PIURA;PIURA;PIURA;13;3;10;104;3;5;64;2;16;48
20210406;6/04/2021 17:43;17393;HOSPITAL CUAJONE DE LA SOUTHERN PERU;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;180106;MOQUEGUA;MARISCAL NIETO;TORATA;37;10;27;222;21;0;126;1;6;120
20210406;6/04/2021 08:46;9215;HOSPITAL III BASE  (PUNO) - RED ASISTENCIAL PUNO;II-2;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;210101;PUNO;PUNO;PUNO;456;330;126;4560;3;60;630;26;260;370
20210406;6/04/2021 09:14;8901;"ESSALUD HOSPITAL 1 ""AGUSTIN ARBULU NEYRA"" FERREÃ‘AFE";Sin CategorÃ­a;Sin CategorÃ­a;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;140206;LAMBAYEQUE;FERREÃ‘AFE;PUEBLO NUEVO;51;22;29;427;4;11;87;7;34;53
20210406;6/04/2021 08:43;10743;CLINICA STELLA MARIS;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150121;LIMA;LIMA;PUEBLO LIBRE;84;84;0;704;84;0;704;0;0;704
20210406;2/04/2021 09:27;4131;HOSPITAL SUBREGIONAL DE ANDAHUAYLAS;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;30201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;220;120;100;2200;30;26;560;56;560;0
20210406;6/04/2021 07:26;26706;CLINICA UNION SAC.;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;15;10;5;150;13;1;140;1;10;130
20210406;6/04/2021 08:06;13494;AUNA CLINICA MIRAFLORES;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200104;PIURA;PIURA;CASTILLA;61;0;61;610;28;0;280;12;120;160
20210406;6/04/2021 20:08;28254;CLINICA SINAI;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Oriente;220801;SAN MARTIN;RIOJA;RIOJA;9;9;0;66;2;0;12;0;0;12
20210406;6/04/2021 18:20;19671;CLINICA RENACER;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150122;LIMA;LIMA;MIRAFLORES;3;3;0;26;3;0;26;0;0;26
20210406;6/04/2021 06:37;2625;TAMBOBAMBA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;30501;APURIMAC;COTABAMBAS;TAMBOBAMBA;34;34;0;328;9;0;70;0;0;70
20210406;6/04/2021 07:18;10135;HOSPITAL I CARLOS ALCANTARA BUTTERFIELD;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;;150114;LIMA;LIMA;LA MOLINA;100;65;35;870;80;7;750;10;100;650
20210406;6/04/2021 07:11;7686;HOSPITAL REGIONAL DOCENTE CAJAMARCA;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;304;304;0;1262;40;35;530;35;210;320
20210406;6/04/2021 08:13;14092;CLINICA SANTIVAÃ‘EZ;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200101;PIURA;PIURA;PIURA;1;1;0;10;1;0;10;0;0;10
20210406;6/04/2021 08:23;754;HOSPITAL REGIONAL HERMILIO VALDIZAN;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Oriente;100101;HUANUCO;HUANUCO;HUANUCO;60;60;0;190;60;60;310;60;190;120
20210406;5/04/2021 07:58;9116;CLINICA SAN FELIPE S.A.;III-1;Nivel 3;PRIVADO;PRIVADOS;PRIVADOS;;150113;LIMA;LIMA;JESUS MARIA;70;62;8;441;62;5;341;5;5;336
20210406;6/04/2021 07:57;3299;CARLOS MONJE MEDRANO;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;211101;PUNO;SAN ROMAN;JULIACA;194;194;0;1940;9;11;200;14;140;60
20210406;6/04/2021 08:26;3251;HOSPITAL REGIONAL MANUEL NUÃ‘EZ BUTRON;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;210101;PUNO;PUNO;PUNO;281;235;46;2756;224;21;2380;11;86;2294
20210406;6/04/2021 07:59;4223;SAN JAVIER BELLAVISTA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;60802;CAJAMARCA;JAEN;BELLAVISTA;15;15;0;88;8;0;58;0;0;58
20210406;4/04/2021 19:50;3068;HOSPITAL LUCIO ALDAZABAL PAUCA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;210601;PUNO;HUANCANE;HUANCANE;72;72;0;614;29;4;204;4;40;164
20210406;6/04/2021 06:56;5948;HOSPITAL HERMILIO VALDIZAN;III-1;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150137;LIMA;LIMA;SANTA ANITA;48;48;0;263;48;0;263;0;0;263
20210406;6/04/2021 07:36;16374;HOSP. IV AUGUSTO HERNANDEZ MENDOZA;II-2;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;110101;ICA;ICA;ICA;35;0;35;255;61;0;172;0;0;172
20210406;6/04/2021 08:56;8325;CLINICA CENTENARIO PERUANO JAPONESA;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150121;LIMA;LIMA;PUEBLO LIBRE;70;55;15;340;29;0;200;2;11;189
20210406;6/04/2021 07:58;23918;CIRUGIA LAPAROSCOPICA E.I.R.LTDA (CLINICA CIRLAP);II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150116;LIMA;LIMA;LINCE;10;10;0;100;9;0;90;1;10;80
20210406;6/04/2021 07:37;14501;CLINICA SAN GABRIEL S.A.C.;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150136;LIMA;LIMA;SAN MIGUEL;66;0;66;660;29;0;290;7;70;220
20210406;6/04/2021 07:48;25160;CLIN. DANIEL A. CARRION;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;110201;ICA;CHINCHA;CHINCHA ALTA;6;5;1;28;6;0;24;0;0;24
20210406;6/04/2021 07:54;26473;OBRA DE SAN CAMILO;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150101;LIMA;LIMA;LIMA;16;16;0;119;16;0;119;0;0;119
20210406;6/04/2021 09:06;1813;HOSPITAL DE APOYO HUARI;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;21001;ANCASH;HUARI;HUARI;52;52;0;364;15;0;98;0;0;98
20210406;6/04/2021 07:38;8266;HOSPITAL NAVAL;III-1;Nivel 3;SANIDAD DE LA MARINA DE GUERRA DEL PERU;PÚBLICOS;SANIDAD;;70102;CALLAO;CALLAO;BELLAVISTA;112;0;112;1120;112;8;1200;8;80;1120
20210406;6/04/2021 06:57;26935;CLÃNICA FÃTIMA;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;30;10;20;300;18;15;330;15;150;180
20210406;5/04/2021 08:04;6212;HOSPITAL DE EMERGENCIAS PEDIATRICAS;III-E;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150115;LIMA;LIMA;LA VICTORIA;34;4;30;340;4;1;50;1;10;40
20210406;6/04/2021 07:27;12261;CLINICA INMACULADA;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200601;PIURA;SULLANA;SULLANA;9;9;0;90;7;0;70;2;20;50
20210406;6/04/2021 17:09;21009;CLINICA SAN LUIS ASISTENCIAL DOCENTE S.R.L.;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;30;20;10;300;13;1;140;1;10;130
20210406;6/04/2021 08:50;20925;HOSPITAL DE ALTA COMPLEJIDAD DE LA LIBERTAD VIRGEN DE LA PUERTA;III-E;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;191;111;80;1243;31;20;231;23;203;28
20210406;6/04/2021 11:22;7126;HOSPITAL DE VENTANILLA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;;70106;CALLAO;CALLAO;VENTANILLA;108;58;50;1080;37;15;520;7;70;450
20210406;6/04/2021 07:48;17385;CLINICA SAN BARTOLOME;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150117;LIMA;LIMA;LOS OLIVOS;6;6;0;60;1;0;10;0;0;10
20210406;6/04/2021 06:36;1472;HOSPITAL DE APOYO RECUAY;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;21701;ANCASH;RECUAY;RECUAY;31;14;17;249;23;0;204;7;72;132
20210406;6/04/2021 06:39;9251;HOSPITAL NACIONAL GUILLERMO ALMENARA IRIGOYEN;III-2;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;;150115;LIMA;LIMA;LA VICTORIA;30;5;25;280;5;25;280;25;230;50
20210406;6/04/2021 00:10;25208;GRUPO CARITA FELIZ S.A.;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200101;PIURA;PIURA;PIURA;30;30;0;300;12;4;160;4;40;120
20210406;6/04/2021 07:55;12947;CLINICA SANTA MARIA;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150141;LIMA;LIMA;SURQUILLO;24;0;24;240;9;0;90;2;20;70
20210406;6/04/2021 06:43;9067;HOSPITAL EL BUEN SAMARITANO;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;10701;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;26;5;21;250;9;6;150;2;20;130
20210406;5/04/2021 12:26;18704;FAMISALUD;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;110201;ICA;CHINCHA;CHINCHA ALTA;10;10;0;84;1;6;56;1;6;50
20210406;6/04/2021 17:04;16363;INSTITUTO PERUANO DE OFTALMOLOGIA;II-E;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;200104;PIURA;PIURA;CASTILLA;6;4;2;19;20;0;128;0;0;128
20210406;6/04/2021 17:27;10515;CLINICA SANTA LUCIA S.A.C.;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150130;LIMA;LIMA;SAN BORJA;3;0;3;30;1;0;10;0;0;10
20210406;6/04/2021 17:31;10723;HOSPITAL PRIVADO DEL PERU;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200105;PIURA;PIURA;CATACAOS;30;0;30;300;20;0;200;0;0;200
20210406;6/04/2021 06:29;5947;HOSPITAL DE MEDIANA COMPLEJIDAD JOSE AGURTO TELLO;II-2;Nivel 2;MINSA;PÚBLICOS;MINSA/GR;;150118;LIMA;LIMA;LURIGANCHO;116;95;21;770;5;21;256;20;196;60
20210406;6/04/2021 07:57;3156;SAN JUAN DE DIOS (AYAVIRI);II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;210801;PUNO;MELGAR;AYAVIRI;26;26;0;184;13;3;128;2;14;114
20210406;6/04/2021 09:33;10182;CLINICA JESUS DEL NORTE;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150112;LIMA;LIMA;INDEPENDENCIA;65;0;65;650;56;9;650;9;90;560
20210406;6/04/2021 08:00;18011;INCOR;III-E;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;;150113;LIMA;LIMA;JESUS MARIA;;;;;;;;;;
20210406;6/04/2021 08:45;9123;CLINICA ANGLOAMERICANA;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150131;LIMA;LIMA;SAN ISIDRO;38;30;8;380;30;8;380;8;80;300
20210406;6/04/2021 07:35;9683;CLINICA PROSALUD;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;210101;PUNO;PUNO;PUNO;8;8;0;40;6;0;36;0;0;36
20210406;6/04/2021 18:01;23151;CLINICA CORI;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150117;LIMA;LIMA;LOS OLIVOS;6;3;3;60;7;1;80;1;10;70
20210406;6/04/2021 17:50;16353;CLINICA MONTELUZ;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150125;LIMA;LIMA;PUENTE PIEDRA;20;20;0;120;26;7;198;3;18;180
20210406;6/04/2021 07:35;8653;HOSPITAL II ALBERTO HURTADO ABADIA - LA OROYA;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Centro;120808;JUNIN;YAULI;SANTA ROSA DE SACCO;45;0;45;450;35;0;350;0;0;350
20210406;6/04/2021 08:29;6207;HOSPITAL NACIONAL ARZOBISPO LOAYZA;III-1;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150101;LIMA;LIMA;LIMA;118;49;69;994;3;113;900;107;846;54
20210406;6/04/2021 09:10;1232;HOSPITAL GOYENECHE;III-1;Nivel 3;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;40101;AREQUIPA;AREQUIPA;AREQUIPA;205;135;70;2050;13;17;300;17;170;130
20210406;6/04/2021 08:10;519;DE APOYO JUNIN;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;120501;JUNIN;JUNIN;JUNIN;81;70;11;744;9;0;54;4;54;0
20210406;6/04/2021 08:24;9648;CLINICA TATAJE;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;110101;ICA;ICA;ICA;2;2;0;12;4;0;24;0;0;24
20210406;6/04/2021 18:46;20274;ESSALUD - HOSPITAL I YURIMAGUAS;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Oriente;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;70;0;70;560;28;0;224;2;16;208
20210406;6/04/2021 18:03;18404;CLINICA SAN PABLO TRUJILLO;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;46;16;30;1254;38;3;779;9;489;290
20210406;6/04/2021 17:51;18769;CLINICA DE CORTA ESTANCIA  ROCA E.I.R.L.;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Oriente;100101;HUANUCO;HUANUCO;HUANUCO;2;2;0;20;0;1;10;1;10;0
20210406;6/04/2021 07:06;18310;SANNA - CLINICA BELEN;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200101;PIURA;PIURA;PIURA;93;0;93;1057;59;15;681;42;436;245
20210406;6/04/2021 08:11;1795;HOSPITAL DE APOYO SIHUAS;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;21901;ANCASH;SIHUAS;SIHUAS;14;14;0;128;11;10;206;1;10;196
20210406;6/04/2021 07:48;7637;HOSPITAL SAN JUAN BAUTISTA HUARAL;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;150601;LIMA;HUARAL;HUARAL;253;193;60;2470;32;0;320;32;320;0
